transaction_id,user_id,transaction_time,amount,rule_score,behavioral_risk_score,model_score,final_score,risk_class,triggered_rules,is_anomaly
txn_003755,user_0154,2024-02-19 23:03:42.793826789,59.72,0.0,0.0,0.0023992187108749,0.0009596874843499,low_risk,[],0
txn_003781,user_0154,2024-02-20 07:05:58.706851130,7007.51,0.7,0.8,0.9999467184017954,0.8449786873607181,high_risk,"['jump_from_previous', 'high_vs_average', 'high_share_of_total']",1
txn_004419,user_0154,2024-02-28 15:07:20.711108560,74.24,0.0,0.0,4.987704447546021e-05,1.995081779018409e-05,low_risk,[],0
txn_004509,user_0154,2024-02-29 21:40:34.728701098,45.02,0.0,0.0,4.987704447546021e-05,1.995081779018409e-05,low_risk,[],0
txn_000038,user_0155,2024-01-01 11:27:22.947990762,71.8,0.0,0.0,0.003404759328166,0.0013619037312664,low_risk,[],0
txn_000372,user_0155,2024-01-06 01:26:41.055342935,89.59,0.0,0.0,0.0169641581798792,0.0067856632719516,low_risk,[],0
txn_000489,user_0155,2024-01-07 11:26:47.378973311,90.9,0.1,0.0,0.032692793190242,0.0480771172760968,low_risk,['increasing_sequence'],0
txn_000861,user_0155,2024-01-12 07:26:00.694147969,76.61,0.0,0.0,0.0379924350381742,0.0151969740152696,low_risk,[],0
txn_001225,user_0155,2024-01-17 05:54:21.683984415,98.53,0.0,0.0,0.0176015721457516,0.0070406288583006,low_risk,[],0
txn_001519,user_0155,2024-01-20 23:21:52.565298676,115.16,0.1,0.0,0.0182772218067845,0.0423108887227138,low_risk,['increasing_sequence'],0
txn_001562,user_0155,2024-01-21 09:33:43.429890438,110.64,0.0,0.0,0.0296178303565073,0.0118471321426029,low_risk,[],0
txn_001634,user_0155,2024-01-22 07:30:25.235344231,135.7,0.0,0.0,0.0371874371455859,0.0148749748582343,low_risk,[],0
txn_001712,user_0155,2024-01-23 13:43:06.941230850,146.9,0.1,0.0,0.0392577693361613,0.0507031077344645,low_risk,['increasing_sequence'],0
txn_001787,user_0155,2024-01-24 16:44:24.848691637,101.09,0.0,0.0,0.0114401149365878,0.0045760459746351,low_risk,[],0
txn_001937,user_0155,2024-01-26 17:04:57.536133248,90.69,0.0,0.0,0.0021972168712137,0.0008788867484855,low_risk,[],0
txn_002090,user_0155,2024-01-28 16:32:51.762071340,76.65,0.0,0.0,0.0001751704380946,7.006817523787223e-05,low_risk,[],0
txn_002230,user_0155,2024-01-30 16:15:22.580071542,74.96,0.0,0.0,0.0001751704380946,7.006817523787223e-05,low_risk,[],0
txn_002238,user_0155,2024-01-30 18:49:34.507487257,91.16,0.0,0.0,0.0087804455160259,0.0035121782064103,low_risk,[],0
txn_002243,user_0155,2024-01-30 19:40:39.798757672,39.0,0.0,0.0,4.987704447546021e-05,1.995081779018409e-05,low_risk,[],0
txn_002259,user_0155,2024-01-30 23:49:12.503900424,98.24,0.0,0.0194615384615384,0.0543268985721933,0.0265961440442619,low_risk,[],0
txn_002588,user_0155,2024-02-04 00:15:35.263445649,126.39,0.1,0.0,0.0075760396554479,0.0380304158621791,low_risk,['increasing_sequence'],0
txn_002621,user_0155,2024-02-04 10:51:20.648894458,156.34,0.1,0.0,0.0541481555547816,0.0566592622219126,low_risk,['increasing_sequence'],0
txn_002639,user_0155,2024-02-04 18:18:22.835439575,24.42,0.0,0.0,0.000475403475569,0.0001901613902276,low_risk,[],0
txn_003137,user_0155,2024-02-11 09:57:32.168994331,97.49,0.0,0.0747082309582309,0.0274134265748062,0.0296424283694802,low_risk,[],0
txn_003220,user_0155,2024-02-12 09:58:24.203146271,7676.47,0.7999999999999999,0.8,0.9949814778244545,0.8779925911297817,high_risk,"['jump_from_previous', 'high_vs_average', 'high_share_of_total', 'increasing_sequence']",1
txn_003270,user_0155,2024-02-13 03:46:52.429478758,69.17,0.0,0.0,4.987704447546021e-05,1.995081779018409e-05,low_risk,[],0
txn_000462,user_0156,2024-01-07 02:57:42.030641101,27.29,0.0,0.0,0.0242558892742515,0.0097023557097006,low_risk,[],0
txn_001033,user_0156,2024-01-14 15:20:12.637762834,35.28,0.0,0.0,0.0751741035650638,0.0300696414260255,low_risk,[],0
txn_001194,user_0156,2024-01-16 21:47:04.953210218,22.8,0.0,0.0,0.0691878657972641,0.0276751463189056,low_risk,[],0
txn_001684,user_0156,2024-01-23 00:28:29.610251400,32.64,0.0,0.0,0.0703321138397123,0.0281328455358849,low_risk,[],0
txn_002204,user_0156,2024-01-30 09:25:28.014603734,41.28,0.1,0.0,0.3007711555663814,0.1553084622265525,low_risk,['increasing_sequence'],1
txn_002465,user_0156,2024-02-02 14:44:14.276755484,57.79,0.1,0.0,0.9036898797621354,0.3964759519048542,low_risk,['increasing_sequence'],1
txn_002511,user_0156,2024-02-03 03:43:50.698552425,78.43,0.1,0.0083886124930901,0.9607474094450974,0.4213961169013115,medium_risk,['increasing_sequence'],1
txn_002542,user_0156,2024-02-03 10:14:20.196860379,103.19,0.1,0.02221752224967,0.9981024318027262,0.439795353283508,medium_risk,['increasing_sequence'],1
txn_002816,user_0156,2024-02-06 23:10:52.929672396,31.24,0.0,0.0,0.085796036305439,0.0343184145221756,low_risk,[],0
txn_003191,user_0156,2024-02-12 02:26:05.884055304,29.95,0.0,0.0,0.0538986307261699,0.021559452290468,low_risk,[],0
txn_003438,user_0156,2024-02-15 06:47:35.747378373,23.73,0.0,0.0,0.0507579132797977,0.0203031653119191,low_risk,[],0
txn_003532,user_0156,2024-02-16 15:40:15.267333577,32.45,0.0,0.0,0.0490673460685412,0.0196269384274164,low_risk,[],0
txn_003777,user_0156,2024-02-20 06:09:27.525983714,32.14,0.0,0.0,0.0784043985543591,0.0313617594217436,low_risk,[],0
txn_003835,user_0156,2024-02-20 20:41:46.652376214,29.78,0.0,0.0,0.071596874228624,0.0286387496914496,low_risk,[],0
txn_000057,user_0157,2024-01-01 19:32:27.340798251,56.5,0.0,0.0,0.0215851589088062,0.0086340635635224,low_risk,[],0
txn_000061,user_0157,2024-01-01 20:40:38.113762893,64.75,0.0,0.0,0.0969525310167005,0.0387810124066802,low_risk,[],0
txn_001425,user_0157,2024-01-20 01:39:42.135891691,66.65,0.1,0.0,0.1386662457128076,0.090466498285123,low_risk,['increasing_sequence'],0
txn_001444,user_0157,2024-01-20 06:19:49.150049398,72.66,0.1,0.0,0.5803128847280478,0.2671251538912191,low_risk,['increasing_sequence'],1
txn_001480,user_0157,2024-01-20 13:02:09.391417412,101.73,0.1,0.0,0.8729679469468071,0.3841871787787228,low_risk,['increasing_sequence'],1
txn_001907,user_0157,2024-01-26 09:36:38.964259035,138.06,0.1,0.0,0.977962434048943,0.4261849736195772,medium_risk,['increasing_sequence'],1
txn_001928,user_0157,2024-01-26 15:37:02.223346878,181.66,0.1,0.0089197561706805,0.999411730647888,0.4369946313018254,medium_risk,['increasing_sequence'],1
txn_003030,user_0157,2024-02-09 17:19:56.994944087,23.67,0.0,0.0,0.0119342648920597,0.0047737059568238,low_risk,[],0
txn_003350,user_0157,2024-02-14 02:16:51.171064957,50.27,0.0,0.0046419518377693,0.0159682882314869,0.0075478032520371,low_risk,[],0
txn_003859,user_0157,2024-02-21 02:46:21.285213060,81.33,0.1,0.0,0.0653525853254169,0.0611410341301667,low_risk,['increasing_sequence'],0
txn_003972,user_0157,2024-02-22 15:50:55.533246424,66.64,0.0,0.0,0.0178666047327216,0.0071466418930886,low_risk,[],0
txn_004305,user_0157,2024-02-27 05:34:20.285920511,92.31,0.0,0.0,0.1479147777582423,0.0591659111032969,low_risk,[],0
txn_004397,user_0157,2024-02-28 09:12:26.225937612,35.72,0.0,0.0,0.0026729803648461,0.0010691921459384,low_risk,[],0
txn_000436,user_0158,2024-01-07 00:11:31.660410153,96.44,0.0,0.0,0.0141390405403352,0.0056556162161341,low_risk,[],0
txn_000724,user_0158,2024-01-10 09:40:32.287314658,94.36,0.0,0.0,0.0423637934372591,0.0169455173749036,low_risk,[],0
txn_000805,user_0158,2024-01-11 10:45:55.825917235,100.1,0.0,0.0,0.0939342828123229,0.0375737131249291,low_risk,[],0
txn_000833,user_0158,2024-01-11 19:23:55.339403431,108.58,0.1,0.0,0.0944900723649147,0.0727960289459658,low_risk,['increasing_sequence'],0
txn_001556,user_0158,2024-01-21 08:41:44.583521457,111.51,0.1,0.0,0.0804535297707722,0.0671814119083089,low_risk,['increasing_sequence'],0
txn_001701,user_0158,2024-01-23 08:11:43.057037423,158.41,0.1,0.0,0.7970317641968859,0.3538127056787544,low_risk,['increasing_sequence'],1
txn_001832,user_0158,2024-01-25 05:02:54.003781600,221.78,0.1,0.0,0.9196686779575108,0.4028674711830043,medium_risk,['increasing_sequence'],1
txn_001933,user_0158,2024-01-26 16:26:54.806156237,300.99,0.1,0.0182101259004914,0.9945988401540434,0.4373920675367402,medium_risk,['increasing_sequence'],1
txn_002044,user_0158,2024-01-28 00:54:54.899149478,396.03,0.1,0.0328770225722841,0.9946088773195326,0.4410628065708841,medium_risk,['increasing_sequence'],1
txn_002411,user_0158,2024-02-01 22:29:52.080587216,92.81,0.0,0.0,0.0001973388377928,7.893553511713614e-05,low_risk,[],0
txn_002443,user_0158,2024-02-02 07:14:25.409214293,62.2,0.0,0.0,4.987704447546021e-05,1.995081779018409e-05,low_risk,[],0
txn_002540,user_0158,2024-02-03 09:53:07.047291345,107.23,0.0,0.0,0.0009800164408609,0.0003920065763443,low_risk,[],0
txn_002834,user_0158,2024-02-07 05:46:24.342369516,107.69,0.1,0.0,0.0006898812144189,0.0352759524857675,low_risk,['increasing_sequence'],0
txn_002879,user_0158,2024-02-07 20:41:26.860275703,121.21,0.1,0.0,0.0010681171823455,0.0354272468729382,low_risk,['increasing_sequence'],0
txn_002907,user_0158,2024-02-08 04:37:47.940808736,74.33,0.0,0.0,0.0001529177115249,6.116708460996578e-05,low_risk,[],0
txn_003125,user_0158,2024-02-11 06:49:03.554160502,105.54,0.0,0.0,0.0006121629583958,0.0002448651833583,low_risk,[],0
txn_003145,user_0158,2024-02-11 12:57:24.407794729,137.96,0.1,0.0,0.0162119673466076,0.041484786938643,low_risk,['increasing_sequence'],0
txn_003175,user_0158,2024-02-11 21:02:06.090492078,85.62,0.0,0.0,0.0008608329846575,0.000344333193863,low_risk,[],0
txn_003258,user_0158,2024-02-13 00:23:09.289315252,94.62,0.0,0.0,0.000322632231412,0.0001290528925648,low_risk,[],0
txn_003393,user_0158,2024-02-14 16:25:28.770368862,95.63,0.1,0.0,0.000322632231412,0.0351290528925648,low_risk,['increasing_sequence'],0
txn_003635,user_0158,2024-02-18 01:49:13.280258412,108.93,0.1,0.0,0.0006898812144189,0.0352759524857675,low_risk,['increasing_sequence'],0
txn_003753,user_0158,2024-02-19 22:33:12.156969313,105.81,0.0,0.0,0.0006898812144189,0.0002759524857675,low_risk,[],0
txn_003820,user_0158,2024-02-20 16:20:38.991539615,103.08,0.0,0.0,0.0006898812144189,0.0002759524857675,low_risk,[],0
txn_004003,user_0158,2024-02-22 22:41:31.173911924,135.82,0.0,0.0,0.0170739832269231,0.0068295932907692,low_risk,[],0
txn_004005,user_0158,2024-02-23 00:07:57.234930702,101.47,0.0,0.0,0.0059052541109255,0.0023621016443702,low_risk,[],0
txn_004131,user_0158,2024-02-24 20:10:18.866557436,113.33,0.0,0.0,0.0035177528398522,0.0014071011359409,low_risk,[],0
txn_004502,user_0158,2024-02-29 18:00:39.216652378,95.1,0.0,0.0,0.000322632231412,0.0001290528925648,low_risk,[],0
txn_000207,user_0159,2024-01-03 21:58:09.968643295,27.23,0.0,0.0,0.0243627135694117,0.0097450854277647,low_risk,[],0
txn_000442,user_0159,2024-01-07 00:59:30.634722772,19.68,0.0,0.0,0.0307849703189774,0.0123139881275909,low_risk,[],0
txn_000557,user_0159,2024-01-08 08:23:42.001154001,18.43,0.0,0.0,0.029005701314259,0.0116022805257036,low_risk,[],0
txn_000697,user_0159,2024-01-10 00:16:29.081580176,26.37,0.0,0.0,0.0529372302378954,0.0211748920951581,low_risk,[],0
txn_000784,user_0159,2024-01-11 03:04:18.241223438,15.97,0.0,0.0,0.0568285180017334,0.0227314072006933,low_risk,[],0
txn_001168,user_0159,2024-01-16 13:12:42.773320525,27.2,0.0,0.0,0.0451331411435965,0.0180532564574386,low_risk,[],0
txn_001289,user_0159,2024-01-18 00:28:39.060433133,28.87,0.1,0.0,0.1178634448178742,0.0821453779271497,low_risk,['increasing_sequence'],0
txn_001524,user_0159,2024-01-21 00:56:57.855501627,29.11,0.1,0.0,0.1207266759006389,0.0832906703602555,low_risk,['increasing_sequence'],0
txn_001575,user_0159,2024-01-21 13:09:07.112599784,33.25,0.1,0.0,0.1271835214796216,0.0858734085918486,low_risk,['increasing_sequence'],0
txn_001849,user_0159,2024-01-25 10:35:44.022436454,23.82,0.0,0.0,0.1335926701916564,0.0534370680766625,low_risk,[],0
txn_001905,user_0159,2024-01-26 09:18:45.251037983,20.91,0.0,0.0,0.0993477795891475,0.039739111835659,low_risk,[],0
txn_001965,user_0159,2024-01-27 00:42:41.969929677,337.97,0.5,0.6638292620648566,0.9949467184017954,0.7389360028769323,high_risk,"['jump_from_previous', 'high_vs_average']",1
txn_002208,user_0159,2024-01-30 11:05:06.395914768,19.32,0.0,0.0,0.0632937182133406,0.0253174872853362,low_risk,[],0
txn_002424,user_0159,2024-02-02 02:13:30.378079123,16.63,0.0,0.0,0.0094848129011367,0.0037939251604546,low_risk,[],0
txn_002518,user_0159,2024-02-03 05:34:25.156281671,13.18,0.0,0.0,0.0095406424224579,0.0038162569689831,low_risk,[],0
txn_002609,user_0159,2024-02-04 07:51:24.498737891,11.82,0.0,0.0,0.0138354228597481,0.0055341691438992,low_risk,[],0
txn_002812,user_0159,2024-02-06 22:39:18.908936549,31.21,0.0,0.0240164974619289,0.0503793782547753,0.0261558756673923,low_risk,[],0
txn_002915,user_0159,2024-02-08 08:03:45.540483342,27.61,0.0,0.0,0.032559637114926,0.0130238548459704,low_risk,[],0
txn_002921,user_0159,2024-02-08 11:31:38.651461516,21.44,0.0,0.0,0.0189890238921659,0.0075956095568663,low_risk,[],0
txn_003222,user_0159,2024-02-12 10:53:58.525315265,20.56,0.0,0.0,0.0135927638452226,0.005437105538089,low_risk,[],0
txn_003528,user_0159,2024-02-16 14:00:54.338572109,34.38,0.0,0.0,0.0842187778936065,0.0336875111574426,low_risk,[],0
txn_003955,user_0159,2024-02-22 12:21:06.965984198,20.41,0.0,0.0,0.024757036032626,0.0099028144130504,low_risk,[],0
txn_004099,user_0159,2024-02-24 07:38:05.168648607,10.86,0.0,0.0,0.0227913609559511,0.0091165443823804,low_risk,[],0
txn_004101,user_0159,2024-02-24 08:02:16.205451450,33.32,0.0,0.0400552486187845,0.1025564922064146,0.0510364090372619,low_risk,[],0
txn_004144,user_0159,2024-02-25 01:20:58.808307845,15.48,0.0,0.0,0.0534328765047585,0.0213731506019034,low_risk,[],0
txn_004182,user_0159,2024-02-25 12:49:02.839843165,17.56,0.0,0.0,0.0133606619984995,0.0053442647993998,low_risk,[],0
txn_004209,user_0159,2024-02-25 23:29:54.089492265,10.73,0.0,0.0,0.0361555083486163,0.0144622033394465,low_risk,[],0
txn_004374,user_0159,2024-02-28 01:38:24.947733979,26.6,0.0,0.0179636533084809,0.0266756098378509,0.0151611572622605,low_risk,[],0
txn_000084,user_0160,2024-01-02 04:37:33.164537014,137.69,0.0,0.0,0.0200594169635069,0.0080237667854027,low_risk,[],0
txn_000136,user_0160,2024-01-02 22:19:38.733805813,91.38,0.0,0.0,0.0218291394768231,0.0087316557907292,low_risk,[],0
txn_000204,user_0160,2024-01-03 20:26:32.001934062,72.18,0.0,0.0,0.0384262418762842,0.0153704967505137,low_risk,[],0
txn_000594,user_0160,2024-01-08 20:08:07.591881441,114.62,0.0,0.0,0.0673491130976459,0.0269396452390583,low_risk,[],0
txn_000660,user_0160,2024-01-09 11:56:27.824023477,86.09,0.0,0.0,0.0336539040111597,0.0134615616044638,low_risk,[],0
txn_000912,user_0160,2024-01-13 00:14:56.066888600,80.52,0.0,0.0,0.0129228805727034,0.0051691522290813,low_risk,[],0
txn_001144,user_0160,2024-01-16 03:20:14.525539029,4.14,0.0,0.0,0.0060036764420696,0.0024014705768278,low_risk,[],0
txn_001355,user_0160,2024-01-19 01:23:23.318452715,99.58,0.25,0.3,0.0597873080561362,0.1864149232224544,low_risk,['jump_from_previous'],0
txn_001483,user_0160,2024-01-20 13:56:37.692924345,31.98,0.0,0.0,0.0022345250675622,0.0008938100270248,low_risk,[],0
txn_001827,user_0160,2024-01-25 04:05:18.641638434,150.96,0.0,0.1020168855534709,0.3826207765217089,0.1785525319970513,low_risk,[],0
txn_002042,user_0160,2024-01-28 00:37:39.086573393,116.66,0.0,0.0,0.0501815845892188,0.0200726338356875,low_risk,[],0
txn_002131,user_0160,2024-01-29 04:24:03.327726456,84.34,0.0,0.0,0.0246392690013208,0.0098557076005283,low_risk,[],0
txn_002781,user_0160,2024-02-06 14:44:42.511321781,99.78,0.0,0.0,0.0258305023430944,0.0103322009372377,low_risk,[],0
txn_003000,user_0160,2024-02-09 10:14:27.742806203,1110.32,0.6,0.6763093469982473,0.9949814778244545,0.7770699278793436,high_risk,"['jump_from_previous', 'high_vs_average', 'increasing_sequence']",1
txn_003035,user_0160,2024-02-09 20:12:40.295184909,77.12,0.0,0.0,0.0009052541109255,0.0003621016443702,low_risk,[],0
txn_003073,user_0160,2024-02-10 11:35:59.976318080,58.83,0.0,0.0,0.0005694964522674,0.0002277985809069,low_risk,[],0
txn_003487,user_0160,2024-02-16 01:00:53.212266416,61.24,0.0,0.0,0.000561877543595,0.000224751017438,low_risk,[],0
txn_003571,user_0160,2024-02-17 05:23:18.729118918,70.99,0.1,0.0,0.000322632231412,0.0351290528925648,low_risk,['increasing_sequence'],0
txn_003609,user_0160,2024-02-17 19:54:03.230626945,86.86,0.1,0.0,0.0006898812144189,0.0352759524857675,low_risk,['increasing_sequence'],0
txn_003785,user_0160,2024-02-20 08:09:05.594767672,106.83,0.1,0.0,0.0010681171823455,0.0354272468729382,low_risk,['increasing_sequence'],0
txn_004225,user_0160,2024-02-26 03:53:59.176635982,99.23,0.0,0.0,0.0010681171823455,0.0004272468729382,low_risk,[],0
txn_000091,user_0161,2024-01-02 07:26:52.982103470,56.58,0.0,0.0,0.0102107361533991,0.0040842944613596,low_risk,[],0
txn_000132,user_0161,2024-01-02 21:22:10.665976352,39.51,0.0,0.0,0.0194961645960526,0.007798465838421,low_risk,[],0
txn_000158,user_0161,2024-01-03 06:19:20.501752881,28.95,0.0,0.0,0.0274707933574595,0.0109883173429838,low_risk,[],0
txn_000228,user_0161,2024-01-04 05:03:22.213812376,86.18,0.0,0.0400150418187423,0.238951748353991,0.105584459796282,low_risk,[],0
txn_000297,user_0161,2024-01-04 21:21:06.912403151,72.93,0.0,0.0,0.245656362488683,0.0982625449954732,low_risk,[],0
txn_000381,user_0161,2024-01-06 05:12:39.091920305,53.85,0.0,0.0,0.1082236877161211,0.0432894750864484,low_risk,[],0
txn_000675,user_0161,2024-01-09 18:30:50.926721424,67.11,0.0,0.0,0.0902688214527664,0.0361075285811065,low_risk,[],0
txn_001328,user_0161,2024-01-18 15:22:53.783257738,64.22,0.0,0.0,0.0961985342113401,0.038479413684536,low_risk,[],0
txn_001365,user_0161,2024-01-19 03:49:02.141352412,54.2,0.0,0.0,0.0759003469649747,0.0303601387859899,low_risk,[],0
txn_001656,user_0161,2024-01-22 13:50:21.121105103,52.32,0.0,0.0,0.0514192277690272,0.0205676911076109,low_risk,[],0
txn_001906,user_0161,2024-01-26 09:20:59.805799995,55.64,0.0,0.0,0.0441748919908978,0.0176699567963591,low_risk,[],0
txn_002281,user_0161,2024-01-31 03:37:24.703803795,63.26,0.1,0.0,0.0695941889153645,0.0628376755661458,low_risk,['increasing_sequence'],0
txn_002352,user_0161,2024-02-01 00:10:59.551334675,62.95,0.0,0.0,0.0617048850646806,0.0246819540258722,low_risk,[],0
txn_002392,user_0161,2024-02-01 15:51:45.202411172,78.76,0.0,0.0,0.0462709072867488,0.0185083629146995,low_risk,[],0
txn_002520,user_0161,2024-02-03 05:51:00.100851206,48.75,0.0,0.0,0.0305542398717101,0.012221695948684,low_risk,[],0
txn_002736,user_0161,2024-02-06 00:39:25.058165554,41.52,0.0,0.0,0.0016752294210496,0.0006700917684198,low_risk,[],0
txn_002804,user_0161,2024-02-06 19:54:53.726934726,52.59,0.0,0.0,0.0373768470400854,0.0149507388160341,low_risk,[],0
txn_003041,user_0161,2024-02-09 22:30:12.120187655,56.71,0.1,0.0,0.0200355756072668,0.0430142302429067,low_risk,['increasing_sequence'],0
txn_003067,user_0161,2024-02-10 10:15:26.905345754,54.27,0.0,0.0,0.0241821767939433,0.0096728707175773,low_risk,[],0
txn_003326,user_0161,2024-02-13 18:12:44.935803200,51.58,0.0,0.0,0.0313392436665508,0.0125356974666203,low_risk,[],0
txn_003535,user_0161,2024-02-16 17:12:21.379842894,41.14,0.0,0.0,0.009628144742812,0.0038512578971248,low_risk,[],0
txn_003549,user_0161,2024-02-16 23:01:52.983893388,70.28,0.0,0.0,0.0437278576576532,0.0174911430630613,low_risk,[],0
txn_003585,user_0161,2024-02-17 12:01:28.173479066,41.46,0.0,0.0,0.0064283074051185,0.0025713229620474,low_risk,[],0
txn_003677,user_0161,2024-02-18 18:21:17.396557204,64.1,0.0,0.0,0.0505865546214245,0.0202346218485698,low_risk,[],0
txn_003788,user_0161,2024-02-20 08:55:04.651566416,61.23,0.0,0.0,0.0510448000013873,0.0204179200005549,low_risk,[],0
txn_003986,user_0161,2024-02-22 19:13:42.898936334,78.17,0.0,0.0,0.0560693876450227,0.022427755058009,low_risk,[],0
txn_004199,user_0161,2024-02-25 19:11:25.946372214,49.18,0.0,0.0,0.0364811082257576,0.014592443290303,low_risk,[],0
txn_004301,user_0161,2024-02-27 04:36:00.266703456,54.36,0.0,0.0,0.030754699417755,0.012301879767102,low_risk,[],0
txn_004420,user_0161,2024-02-28 15:16:08.361822955,55.83,0.1,0.0,0.023138955464501,0.0442555821858004,low_risk,['increasing_sequence'],0
txn_004451,user_0161,2024-02-29 01:52:57.036103354,841.19,0.6,0.651359995002889,0.9999814778244542,0.772832589880504,high_risk,"['jump_from_previous', 'high_vs_average', 'increasing_sequence']",1
txn_004508,user_0161,2024-02-29 21:20:05.288848030,62.66,0.0,0.0,0.0026504092882669,0.0010601637153067,low_risk,[],0
txn_000066,user_0162,2024-01-01 22:11:56.441790782,156.82,0.0,0.0,0.0312148017074771,0.0124859206829908,low_risk,[],0
txn_000240,user_0162,2024-01-04 07:28:10.914443311,117.05,0.0,0.0,0.0250251794467786,0.0100100717787114,low_risk,[],0
txn_000362,user_0162,2024-01-05 21:53:30.308550693,109.93,0.0,0.0,0.0148985138652188,0.0059594055460875,low_risk,[],0
txn_000492,user_0162,2024-01-07 13:01:45.926713476,134.97,0.0,0.0,0.0464792426610255,0.0185916970644102,low_risk,[],0
txn_000509,user_0162,2024-01-07 16:30:19.067499588,110.55,0.0,0.0,0.0222877594051164,0.0089151037620465,low_risk,[],0
txn_000516,user_0162,2024-01-07 19:40:03.512560688,156.67,0.0,0.0,0.0243620410075633,0.0097448164030253,low_risk,[],0
txn_000981,user_0162,2024-01-14 00:24:49.613582789,65.91,0.0,0.0,0.0004976180001623,0.0001990472000649,low_risk,[],0
txn_001140,user_0162,2024-01-16 02:12:07.116709840,142.97,0.0,0.0063438780154756,0.0601505720676575,0.0256461983309319,low_risk,[],0
txn_001515,user_0162,2024-01-20 22:25:01.838590090,181.61,0.1,0.0,0.1403435547875764,0.0911374219150305,low_risk,['increasing_sequence'],0
txn_001606,user_0162,2024-01-21 23:36:53.214117393,1767.53,0.6,0.656684380264604,0.999832430008223,0.7741040670694401,high_risk,"['jump_from_previous', 'high_vs_average', 'increasing_sequence']",1
txn_001976,user_0162,2024-01-27 04:09:30.835996793,118.66,0.0,0.0,0.0001973388377928,7.893553511713614e-05,low_risk,[],0
txn_002083,user_0162,2024-01-28 14:20:59.818648393,96.87,0.0,0.0,0.0001973388377928,7.893553511713614e-05,low_risk,[],0
txn_002142,user_0162,2024-01-29 09:13:45.397206434,123.12,0.0,0.0,0.0004917781962443,0.0001967112784977,low_risk,[],0
txn_002176,user_0162,2024-01-29 23:04:11.431454108,130.96,0.1,0.0,0.0005694964522674,0.0352277985809069,low_risk,['increasing_sequence'],0
txn_002342,user_0162,2024-01-31 17:59:33.208340399,98.18,0.0,0.0,0.0001973388377928,7.893553511713614e-05,low_risk,[],0
txn_002720,user_0162,2024-02-05 21:33:11.150668055,146.65,0.0,0.0,0.0006121629583958,0.0002448651833583,low_risk,[],0
txn_002788,user_0162,2024-02-06 16:46:04.490015967,205.43,0.1,0.0,0.0121477277209351,0.039859091088374,low_risk,['increasing_sequence'],0
txn_002944,user_0162,2024-02-08 18:16:06.485058332,109.57,0.0,0.0,0.0001973388377928,7.893553511713614e-05,low_risk,[],0
txn_002974,user_0162,2024-02-09 01:45:43.176925653,118.48,0.0,0.0,0.0005694964522674,0.0002277985809069,low_risk,[],0
txn_003581,user_0162,2024-02-17 10:13:14.083024245,124.03,0.1,0.0,0.000322632231412,0.0351290528925648,low_risk,['increasing_sequence'],0
txn_003735,user_0162,2024-02-19 14:34:20.596415719,97.18,0.0,0.0,0.0001973388377928,7.893553511713614e-05,low_risk,[],0
txn_003771,user_0162,2024-02-20 04:38:01.540187302,203.19,0.0,0.0034073369005968,0.0395375988894109,0.0166668737809135,low_risk,[],0
txn_004058,user_0162,2024-02-23 14:28:23.714038403,148.72,0.0,0.0,0.0001973388377928,7.893553511713614e-05,low_risk,[],0
txn_004485,user_0162,2024-02-29 14:36:46.826475771,153.95,0.0,0.0,0.0006898812144189,0.0002759524857675,low_risk,[],0
txn_001237,user_0163,2024-01-17 10:42:54.253056978,40.23,0.0,0.0,0.0079831833273265,0.0031932733309306,low_risk,[],0
txn_001601,user_0163,2024-01-21 21:58:48.178460154,39.9,0.0,0.0,0.0539872836929347,0.0215949134771738,low_risk,[],0
txn_001646,user_0163,2024-01-22 11:47:24.377085181,47.89,0.0,0.0,0.0421280669185999,0.0168512267674399,low_risk,[],0
txn_002108,user_0163,2024-01-28 21:29:01.394831804,51.88,0.1,0.0,0.0483803713894277,0.0543521485557711,low_risk,['increasing_sequence'],0
txn_002294,user_0163,2024-01-31 07:11:19.881119917,52.62,0.1,0.0,0.0636955022928248,0.0604782009171299,low_risk,['increasing_sequence'],0
txn_002309,user_0163,2024-01-31 10:27:59.209198830,48.73,0.0,0.0,0.0981842704474359,0.0392737081789743,low_risk,[],0
txn_002471,user_0163,2024-02-02 16:33:10.217234352,66.64,0.0,0.0,0.0484777714268038,0.0193911085707215,low_risk,[],0
txn_002818,user_0163,2024-02-07 00:10:01.763258806,55.78,0.0,0.0,0.0737499793874135,0.0294999917549654,low_risk,[],0
txn_003069,user_0163,2024-02-10 10:18:24.541646652,39.54,0.0,0.0,0.0342648323153811,0.0137059329261524,low_risk,[],0
txn_003378,user_0163,2024-02-14 11:28:54.327457498,49.69,0.0,0.0,0.0485175325414816,0.0194070130165926,low_risk,[],0
txn_003404,user_0163,2024-02-14 18:38:53.329713469,39.89,0.0,0.0,0.0307598026215184,0.0123039210486073,low_risk,[],0
txn_003514,user_0163,2024-02-16 09:16:27.189556992,54.45,0.0,0.0,0.0462160402817505,0.0184864161127002,low_risk,[],0
txn_003568,user_0163,2024-02-17 05:07:27.181814559,39.94,0.0,0.0,0.0319592241768001,0.01278368967072,low_risk,[],0
txn_003693,user_0163,2024-02-19 02:00:00.711410282,42.41,0.0,0.0,0.0385169509250437,0.0154067803700175,low_risk,[],0
